Volatility 3 Framework 2.7.0

Offset	Name	Size
0x3ebf29e0	\ProgramData\Microsoft\Windows\Start Menu\Default Programs.lnk	216
0x3ebf39f0	\Windows\SysWOW64\lpk.dll	216
0x3ebf3f20	\$ConvertToNonresident	216
0x3ebf52f0	\Windows\System32\fms.dll	216
0x3ebf5f20	\Program Files\IDA Freeware 8.2\plugins\platforms\qwindows.dll	216
0x3ebf6bd0	\Windows\SysWOW64\xmllite.dll	216
0x3ebf7360	\Windows\System32\WindowsPowerShell\v1.0\pwrshsip.dll	216
0x3ebf74b0	\Users\Analyst\AppData\Roaming\Microsoft\Windows\Libraries\Music.library-ms	216
0x3ebf79d0	\Windows\System32\WindowsPowerShell\v1.0\powershell.exe	216
0x3ebf8490	\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.18837_none_fa3b1e3d17594757	216
0x3ebf9ab0	\Windows\SysWOW64\en-US\shell32.dll.mui	216
0x3ebf9c00	\Windows\Temp\1893.WNCRYTndows\Caches\{B77EA8CB-9C6F-4A20-B584-EAC4FF2DF997}.2.ver0x0000000000000001.db	216
0x3ebfa7f0	\$Directory	216
0x3ebfb9a0	\Windows\Resources\Ease of Access Themes\hcwhite.theme	216
0x3ebfc680	\Windows\Media\Windows User Account Control.wav	216
0x3ebfc860	\Windows\SysWOW64\duser.dll	216
0x3ebfcb70	\$Directory	216
0x3ebfd070	\Windows\System32\NlsData001d.dll	216
0x3ebfd9d0	\Users\Analyst\Desktop\REMA-Tools\x64dbg\release\x32\x32dbg.exe	216
0x3ebfdc10	\Endpoint	216
0x3ebff310	\Windows\System32\FXSSVC.exe	216
0x3ebffac0	\Windows\System32\QUTIL.DLL	216
0x3ec01070	\$Directory	216
0x3ec04310	\$Directory	216
0x3ec049a0	\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.18837_none_fa3b1e3d17594757	216
0x3ec09470	\Windows	216
0x3ec09740	\Windows\System32\conhost.exe	216
0x3ec10e00	\Windows\System32\taskhost.exe	216
0x3ec11990	\Windows\System32\spool\prtprocs\x64\winprint.dll	216
0x3ec125b0	\Program Files\IDA Freeware 8.2\ida64.int	216
0x3ec13410	\Windows\en-US\explorer.exe.mui	216
0x3ec135f0	\Windows\winsxs\amd64_microsoft.windows.gdiplus_6595b64144ccf1df_1.1.7601.24280_none_145e10148b8de48e	216
0x3ec1e070	\Windows\Temp\hibsys.WNCRYT	216
0x3ec22070	\Windows\System32	216
0x3ec222e0	\Windows\System32\NlsLexicons0013.dll	216
0x3ec227a0	\Endpoint	216
0x3ec25510	\Endpoint	216
0x3ec29940	\Windows\SysWOW64\en-US\user32.dll.mui	216
0x3ec2c4e0	\Endpoint	216
0x3ec2c630	\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.18837_none_fa3b1e3d17594757	216
0x3ec307d0	\ProgramData\ggzstcat367\TaskData\Tor\taskhsvc.exe	216
0x3ec38290	\Endpoint	216
0x3ec4d9f0	\$Directory	216
0x3ec4e660	\$Directory	216
0x3ec4ebc0	\Windows\System32\en-US\VAN.dll.mui	216
0x3ec5d480	\Windows\System32\NlsData0013.dll	216
0x3ec71b50	\$Directory	216
0x3ec751c0	\Windows\Temp\1911.WNCRYTcal\Microsoft\Windows\Explorer\thumbcache_96.db	216
0x3ec774c0	\Windows\SysWOW64\riched20.dll	216
0x3ec8d070	\ProgramData\Microsoft\Windows\Start Menu	216
0x3ec8da00	\$Directory	216
0x3ec8de60	\Endpoint	216
0x3ecbef20	:$VMCB$	216
0x3ecc7f20	\Windows\SysWOW64\msvcp60.dll	216
0x3ecf0290	\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.18837_none_41e855142bd5705d\comctl32.dll	216
0x3ed0d2d0	\ProgramData\Microsoft\Search\Data\Applications\Windows\MSS.log	216
0x3ed1bac0	\Windows\SysWOW64\profapi.dll	216
0x3ed219e0	\Windows\System32\config\RegBack\SOFTWARE	216
0x3ed21c10	\$Directory	216
0x3ed28910	\Windows\SysWOW64\api-ms-win-downlevel-user32-l1-1-0.dll	216
0x3ed28d70	\Windows\SysWOW64\msctf.dll	216
0x3ed29070	\Windows\System32\rasdlg.dll	216
0x3ed292d0	\Windows\System32\catroot2\{127D0A1D-4EF2-11D1-8608-00C04FC295EE}\catdb	216
0x3ed2a530	\Windows\System32\netman.dll	216
0x3ed2ab80	\Windows\System32\mssprxy.dll	216
0x3ed45070	\Windows\System32\cryptsp.dll	216
0x3ed462a0	\Windows\Fonts\dosapp.fon	216
0x3ed46b00	\Windows\System32\consent.exe	216
0x3ed47de0	\Windows\System32\wscapi.dll	216
0x3ed50690	\$Directory	216
0x3ed60bc0	\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.18837_none_fa3b1e3d17594757	216
0x3ed69070	\Windows\System32\en-US\profsvc.dll.mui	216
0x3ed69720	\Windows\System32\pnidui.dll	216
0x3ed69870	\Windows\System32\en-US\user32.dll.mui	216
0x3ed69b20	\Windows\SysWOW64\wship6.dll	216
0x3ed69d30	\ProgramData\Microsoft\Windows\Start Menu\Programs\Administrative Tools\Security Configuration Management.lnk	216
0x3ed69f20	\Windows\SysWOW64\mshtml.dll	216
0x3ed8c070	\Endpoint	216
0x3ed92070	\Windows\System32\en-US\user32.dll.mui	216
0x3edab460	\$Directory	216
0x3edb56c0	\pagefile.sys	216
0x3edbe2b0	\Windows\SysWOW64\msvcrt.dll	216
0x3edbe7d0	\Windows\System32\msasn1.dll	216
0x3edbeb40	\Windows\System32\profapi.dll	216
0x3edcce50	\Windows\ServiceProfiles\NetworkService\AppData\Local\Microsoft\Media Player\CurrentDatabase_372.wmdb	216
0x3edcdc10	\Windows\System32\WlS0WndH.dll	216
0x3eee36a0	\Windows\SysWOW64\cryptbase.dll	216
0x3eee39a0	\Windows\System32\config\SOFTWARE.LOG1	216
0x3eee3d10	\Windows\SysWOW64\sspicli.dll	216
0x3eef0330	\Endpoint	216
0x3eef0f20	\$Directory	216
0x3ef0ba10	\Windows\System32\config\SYSTEM.LOG1	216
0x3ef0c980	\Windows\System32\config\SYSTEM.LOG2	216
0x3ef0cab0	\Windows\System32\config\RegBack\SYSTEM	216
0x3ef0da90	\$Directory	216
0x3ef10d40	\Windows\System32\winspool.drv	216
0x3ef10e90	\Windows\System32\perfdisk.dll	216
0x3ef162e0	\Windows	216
0x3ef16750	\Windows\System32\RASMM.dll	216
0x3ef23a80	\Windows\System32\browcli.dll	216
0x3ef29790	\Windows\System32\wdc.dll	216
0x3ef29dd0	\Windows\System32\ntshrui.dll	216
0x3ef2c550	\Windows\System32\ExplorerFrame.dll	216
0x3ef2d510	\Windows\System32\d3d10_1core.dll	216
0x3ef85640	\Windows\SysWOW64\imagehlp.dll	216
0x3ef85850	\Windows\SysWOW64\comctl32.dll	216
0x3ef85d70	\Windows\SysWOW64\wintrust.dll	216
0x3ef88320	\Windows\SysWOW64\odbc32.dll	216
0x3efd8070	\Windows\SysWOW64\en-US\MFC42.dll.mui	216
0x3efdf440	\$Directory	216
0x3eff3700	\Windows\Temp\1910.WNCRYTcal\Microsoft\Windows\Explorer\thumbcache_32.db	216
0x3eff4540	\Windows\SysWOW64\en-US\odbcint.dll.mui	216
0x3eff8340	\Windows\SysWOW64\iertutil.dll	216
0x3eff8750	\Windows\SysWOW64\devobj.dll	216
0x3eff8ac0	\Windows\SysWOW64\difxapi.dll	216
0x3effd690	\Windows\SysWOW64\mfc42.dll	216
0x3f005dd0	\$Directory	216
0x3f0094e0	\Windows\SysWOW64\nlaapi.dll	216
0x3f00f660	\Windows\System32\WFSR.dll	216
0x3f019810	\Endpoint	216
0x3f023340	\Windows\System32\appmgmts.dll	216
0x3f025f20	\$Directory	216
0x3f03b710	\Users\Analyst\Desktop\Samples\Ransomware.wannacry.exe.nam	216
0x3f052410	\Windows\System32\wow64.dll	216
0x3f052660	\$Directory	216
0x3f054560	\$Directory	216
0x3f0586f0	\$Directory	216
0x3f058920	\Windows\SysWOW64\ntdll.dll	216
0x3f058c80	\$Directory	216
0x3f05c2b0	\$Mft	216
0x3f05c700	\Program Files\IDA Freeware 8.2\libdwarf.dll	216
0x3f05c850	\Program Files\Windows Defender\MpCommu.dll	216
0x3f05cde0	\Windows\Registration\R000000000006.clb	216
0x3f05e430	\Windows\System32\ntdll.dll	216
0x3f0688b0	\Windows\System32\apisetschema.dll	216
0x3f068b40	\System Volume Information\{e56da659-10d9-11ee-845d-90e8682d3ffa}{3808876b-c176-4e48-b7ae-04046e6cc752}	216
0x3f068f20	\Windows\System32\config\SECURITY.LOG2	216
0x3f06a830	\Windows\System32\smss.exe	216
0x3f07ae50	\Users\Analyst\Desktop\Samples\Ransomware.wannacry.exe.sample	216
0x3f07cc20	\Users\Analyst\AppData\Local\Microsoft\Windows\WebCache\V01.log	216
0x3f07ee50	\Endpoint	216
0x3f084860	\$Directory	216
0x3f0886f0	\Windows\Microsoft.NET\Framework64\v2.0.50727\mscorwks.dll	216
0x3f08a8e0	\$MapAttributeValue	216
0x3f094590	\Windows\Fonts\cga40woa.fon	216
0x3f098350	\Windows\ehome\malgunmc.ttf	216
0x3f09e740	\Windows\System32\d3d8thk.dll	216
0x3f09ed80	\$Directory	216
0x3f0a4350	\Windows\System32\msv1_0.dll	216
0x3f0a6530	\$Directory	216
0x3f0a6dc0	\$Directory	216
0x3f0c0460	\Windows\System32\sechost.dll	216
0x3f0e6a20	\Windows\System32\config\SOFTWARE.LOG2	216
0x3f0e6b50	\Windows\System32\config\SYSTEM	216
0x3f0f03b0	\Windows\SysWOW64\userenv.dll	216
0x3f0fa5d0	\ProgramData\Microsoft\Windows\Start Menu\Programs\Administrative Tools\Task Scheduler.lnk	216
0x3f104f20	\Windows\System32\services.exe	216
0x3f10e410	\Windows\System32\NlsData0000.dll	216
0x3f118140	\Windows\SysWOW64\rpcrt4.dll	216
0x3f1185a0	\Windows\SysWOW64\psapi.dll	216
0x3f1188a0	\Windows\SysWOW64\advapi32.dll	216
0x3f122160	\Windows\SysWOW64\nsi.dll	216
0x3f122790	\Windows\SysWOW64\api-ms-win-downlevel-version-l1-1-0.dll	216
0x3f122a90	\Windows\SysWOW64\gdi32.dll	216
0x3f122d40	\Windows\SysWOW64\crypt32.dll	216
0x3f12cac0	\Windows\SysWOW64\usp10.dll	216
0x3f12cd70	\Windows\SysWOW64\Wldap32.dll	216
0x3f1362f0	\ProtectedPrefix\NetWorkService	216
0x3f136440	\ProtectedPrefix\NetWorkService	216
0x3f136590	\ProtectedPrefix\LocalService	216
0x3f1401f0	\Windows\SysWOW64\wininet.dll	216
0x3f140a40	\Windows\SysWOW64\normaliz.dll	216
0x3f140d40	\Windows\SysWOW64\ws2_32.dll	216
0x3f14a710	\Windows\System32\EhStorAPI.dll	216
0x3f1546c0	\Windows\SysWOW64\clbcatq.dll	216
0x3f154970	\Windows\SysWOW64\urlmon.dll	216
0x3f154ac0	\Windows\SysWOW64\userenv.dll	216
0x3f154d70	\Windows\SysWOW64\ole32.dll	216
0x3f15e1b0	\Windows\SysWOW64\msasn1.dll	216
0x3f1687c0	\Windows\SysWOW64\comdlg32.dll	216
0x3f168b30	\Windows\SysWOW64\imm32.dll	216
0x3f168e60	\Windows\SysWOW64\oleaut32.dll	216
0x3f172180	\Windows\SysWOW64\sechost.dll	216
0x3f1724f0	\Windows\SysWOW64\shlwapi.dll	216
0x3f172a30	\Windows\SysWOW64\kernel32.dll	216
0x3f172ce0	\Windows\SysWOW64\api-ms-win-downlevel-normaliz-l1-1-0.dll	216
0x3f17c650	\Windows\SysWOW64\cfgmgr32.dll	216
0x3f17c900	\Windows\SysWOW64\api-ms-win-downlevel-advapi32-l1-1-0.dll	216
0x3f17cc20	\Windows\SysWOW64\setupapi.dll	216
0x3f186600	\Windows\System32\McxDriv.dll	216
0x3f190130	\ProtectedPrefix	216
0x3f1b8d70	\$Directory	216
0x3f1eb070	\Program Files\VMware\VMware Tools\suspend-vm-default.bat	216
0x3f1fb780	\Windows\System32	216
0x3f1fd160	\Windows\System32\cscdll.dll	216
0x3f1ff6e0	\Windows\Fonts\aparaj.ttf	216
0x3f223d30	\Windows\System32\vm3dum64_loader.dll	216
0x3f225f20	\Windows\System32\en-US\msdtc.exe.mui	216
0x3f226760	\Windows\SysWOW64\npmproxy.dll	216
0x3f245140	\$Directory	216
0x3f246c20	\Windows\SysWOW64\en-US\odbcint.dll.mui	216
0x3f24bf20	\AsyncConnectHlp	216
0x3f24ef20	\Windows\System32\VAN.dll	216
0x3f284b20	\ProgramData\Microsoft\Search\Data\Applications\Windows\tmp.edb	216
0x3f28b9c0	\ProgramData\Microsoft\Windows\Start Menu\Windows Update.lnk	216
0x3f28c070	\Windows\System32\VSSVC.exe	216
0x3f28c2d0	\Windows\Fonts\kaiu.ttf	216
0x3f28cdc0	\Program Files\VMware\VMware Tools\VMToolsHook64.dll	216
0x3f28ddb0	\Program Files\IDA Freeware 8.2\Qt5PrintSupport.dll	216
0x3f28e790	\Users\Analyst\AppData\Roaming\Microsoft\Windows\Recent	216
0x3f38c710	\$Directory	216
0x3f3962b0	\$LogFile	216
0x3f3aa700	\Windows\SysWOW64\ws2_32.dll	216
0x3f3aa970	\Windows\System32\wpdshext.dll	216
0x3f3b02d0	\Windows\System32\winevt\Logs\Microsoft-Windows-Resource-Exhaustion-Detector%4Operational.evtx	216
0x3f3b2620	\Program Files\IDA Freeware 8.2\ida64.int	216
0x3f3b2880	\Windows\System32\schedcli.dll	216
0x3f3b2b80	\Program Files\IDA Freeware 8.2\plugins\styles\qwindowsvistastyle.dll	216
0x3f3b2e90	\Windows\System32\dssenh.dll	216
0x3f3b4420	\Windows\System32\winevt\Logs\Microsoft-Windows-ReadyBoost%4Operational.evtx	216
0x3f3ba7b0	\Windows\System32\ntlanman.dll	216
0x3f3c0450	\Windows\System32\fontext.dll	216
0x3f3c08f0	\Windows\System32\pcadm.dll	216
0x3f3c6c80	\$Directory	216
0x3f3c6dd0	\Users\Analyst\Desktop\REMA-Tools\x64dbg\release\x32\lz4.dll	216
0x3f3caf20	\Windows\Registration\R000000000006.clb	216
0x3f3d6e20	\Windows\System32\WFS.exe	216
0x3f3e02b0	\$MftMirr	216
0x3f3e0ad0	\Users\Analyst\Desktop\Samples\Ransomware.wannacry.exe.id0	216
0x3f3e0c20	\ProgramData\Microsoft\Windows\Start Menu\Programs\Accessories\Tablet PC\TabTip.lnk	216
0x3f3e62d0	\Windows\Fonts\StaticCache.dat	216
0x3f3e6590	\Windows\System32\pmcsnap.dll	216
0x3f3e6920	\Windows\System32\d3d9.dll	216
0x3f3f6be0	\Users\Analyst\Desktop\Samples	216
0x3f3fa720	\$Directory	216
0x3f3fc2d0	\Users\Analyst\AppData\Roaming\Microsoft\Credentials	216
0x3f43b740	\Windows\System32\MsCtfMonitor.dll	216
0x3f43bd10	\Windows\System32\HotStartUserAgent.dll	216
0x3f43d070	\$Directory	216
0x3f448070	\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.18837_none_fa3b1e3d17594757	216
0x3f448590	\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_5.82.7601.18837_none_a4d981ff711297b6\comctl32.dll	216
0x3f603390	\Endpoint	216
0x3f617650	\Endpoint	216
0x3f61e3c0	\srvsvc	216
0x3f6239d0	\Endpoint	216
0x3f623d50	\Endpoint	216
0x3f624cf0	\$Directory	216
0x3f6338f0	\$Directory	216
0x3f63e250	\Windows\System32	216
0x3f697590	\Windows	216
0x3f6bb070	\Endpoint	216
0x3f6bdf20	\Windows\Registration\R000000000006.clb	216
0x3f6be140	\$Directory	216
0x3f6be310	\Windows\System32\en-US\VSSVC.exe.mui	216
0x3f6d81f0	\$Directory	216
0x3f6f1990	\Windows\System32\en-US\conhost.exe.mui	216
0x3f6f1c30	\$Directory	216
0x3f6f8320	\Windows\System32\en-US\cmd.exe.mui	216
0x3f708580	\Windows\SysWOW64\riched32.dll	216
0x3f70e380	\Windows\System32\C_1255.NLS	216
0x3f71ff20	\Endpoint	216
0x3f72f2c0	\Users\Analyst\AppData\Roaming\Microsoft\Windows\Libraries\Videos.library-ms	216
0x3f748ab0	\Endpoint	216
0x3f749970	\Endpoint	216
0x3f74e7c0	\$Directory	216
0x3f7552e0	\$Directory	216
0x3f7776d0	\Windows\Prefetch\IPCONFIG.EXE-912F3D5B.pf	216
0x3f77a070	\Endpoint	216
0x3f78fc40	\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.18837_none_41e855142bd5705d	216
0x3f795d50	\Endpoint	216
0x3f7a6580	\Endpoint	216
0x3fc005b0	\ProgramData\Microsoft\Windows Defender\Scans\mpcache-533FB7FA2417DD66822F9B153124F76B59358624.bin.DB	216
0x3fc03070	\Windows\SysWOW64\dhcpcsvc6.dll	216
0x3fc034b0	\$Directory	216
0x3fc03f20	\Windows\SysWOW64\rsaenh.dll	216
0x3fc043b0	\Windows\SysWOW64\rsaenh.dll	216
0x3fc04740	\Windows\SysWOW64\cryptsp.dll	216
0x3fc04890	\Windows\SysWOW64\RpcRtRemote.dll	216
0x3fc059e0	\Windows\Fonts\cambriab.ttf	216
0x3fc05f20	\Windows\Fonts\micross.ttf	216
0x3fc069e0	\Windows\System32\msxml3.dll	216
0x3fc0cdf0	\$Directory	216
0x3fc0e910	\Windows\System32\tsgqec.dll	216
0x3fc0eb20	\Windows\System32\IKEEXT.DLL	216
0x3fc0ed30	\Windows\System32\d3d10.dll	216
0x3fc14f20	\Windows\System32\devenum.dll	216
0x3fc18670	\Windows\Fonts\angsa.ttf	216
0x3fc1b070	\Windows\Prefetch\X32DBG.EXE-384D4DE5.pf	216
0x3fc1c790	\Endpoint	216
0x3fc1e790	\Windows\SysWOW64\IPHLPAPI.DLL	216
0x3fc20070	\$Directory	216
0x3fc22dd0	\Endpoint	216
0x3fc244a0	\Windows\SysWOW64\shdocvw.dll	216
0x3fc2a070	\Windows\Registration\R000000000006.clb	216
0x3fc2a220	\Windows\System32\upnp.dll	216
0x3fc2a370	\Endpoint	216
0x3fc2c300	\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\00010015.wsb	216
0x3fc2e070	\ProgramData\ggzstcat367	216
0x3fc30f20	\Windows\System32	216
0x3fc31c30	\Windows\System32\apss.dll	216
0x3fc32c80	\Windows\SysWOW64\ntdll.dll	216
0x3fc32dd0	\$Directory	216
0x3fc32f20	\Windows\Temp\1911.WNCRYTcal\Microsoft\Windows\Explorer\thumbcache_96.db	216
0x3fc392e0	\Users\Public\Videos	216
0x3fc39d40	\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.18837_none_fa3b1e3d17594757	216
0x3fc39e90	\Windows\System32\provthrd.dll	216
0x3fc3a1e0	\Windows\SysWOW64\normaliz.dll	216
0x3fc3ae60	\Windows\System32\en-US\ipconfig.exe.mui	216
0x3fc3bbc0	\Users\Public\Libraries	216
0x3fc3bdd0	\$Directory	216
0x3fc3bf20	\Windows\winsxs\amd64_microsoft.windows.c..-controls.resources_6595b64144ccf1df_6.0.7600.16385_en-us_106f9be843a9b4e3\comctl32.dll.mui	216
0x3fc3f4b0	\Users\Analyst\AppData\Local\Microsoft\Media Player\CurrentDatabase_372.wmdb	216
0x3fc45690	\Windows\System32\msvcp140_1.dll	216
0x3fc45a30	\Windows\System32\opengl32.dll	216
0x3fc45c80	\Windows\System32\sccls.dll	216
0x3fc46680	\Windows\System32\mmsys.cpl	216
0x3fc468d0	\Windows\SysWOW64\msctf.dll	216
0x3fc46c70	\Windows\SysWOW64\api-ms-win-downlevel-shlwapi-l2-1-0.dll	216
0x3fc49d10	\Windows\Registration\R000000000006.clb	216
0x3fc4f4b0	\Windows\System32\en-US\KernelBase.dll.mui	216
0x3fc4ff20	\Endpoint	216
0x3fc56980	\Windows\Fonts\david.ttf	216
0x3fc5a070	\Endpoint	216
0x3fc5d830	\Windows\SysWOW64\usp10.dll	216
0x3fc5da80	\Windows\SysWOW64\lpk.dll	216
0x3fc5dcd0	\Windows\SysWOW64\user32.dll	216
0x3fc5df20	\Windows\SysWOW64\gdi32.dll	216
0x3fc5f470	\ProgramData\Microsoft\Windows Defender\Definition Updates\{B0B04A00-94B2-48C4-B9FC-A962CB7A1855}\mpengine.dll	216
0x3fc62070	\Windows\System32	216
0x3fc62670	\Windows\System32\en-US\KernelBase.dll.mui	216
0x3fc64890	\Windows\SysWOW64\shlwapi.dll	216
0x3fc65f20	\Windows\SysWOW64\shell32.dll	216
0x3fc6a9e0	\Windows\Temp\1912.WNCRYTcal\Microsoft\Windows\Explorer\thumbcache_idx.db	216
0x3fc6b2f0	\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.18837_none_fa3b1e3d17594757	216
0x3fc6b560	\ProgramData\Microsoft\Windows Defender\Scans\History\CacheManager\MpSfc.bin	216
0x3fc6e980	\$Directory	216
0x3fc7e330	\Windows	216
0x3fc81570	\Windows\Fonts\times.ttf	216
0x3fc8c070	\Endpoint	216
0x3fc8cf20	\$Directory	216
0x3fc8d490	\$Directory	216
0x3fc8d5e0	\Windows\SysWOW64\mscoree.dll	216
0x3fc8d830	\Windows\SysWOW64\cryptbase.dll	216
0x3fc8da80	\Windows\SysWOW64\sspicli.dll	216
0x3fc8dcd0	\Windows\SysWOW64\rpcrt4.dll	216
0x3fc8df20	\Windows\SysWOW64\sechost.dll	216
0x3fc8e230	\Windows\SysWOW64\KernelBase.dll	216
0x3fc8e380	\Windows\System32\en-US\shell32.dll.mui	216
0x3fc8e5d0	\Windows\SysWOW64\ntdll.dll	216
0x3fc8eab0	\Windows\SysWOW64\nsi.dll	216
0x3fc8edd0	\Windows\SysWOW64\networkexplorer.dll	216
0x3fc8f890	\Windows\System32\SearchFilterHost.exe	216
0x3fc8fc60	\Windows\SysWOW64\version.dll	216
0x3fc96290	\Windows	216
0x3fc967a0	\Windows\SysWOW64\api-ms-win-downlevel-version-l1-1-0.dll	216
0x3fc96b00	\Windows\System32\werconcpl.dll	216
0x3fc98590	\Windows\System32	216
0x3fc9b2d0	\Windows\SysWOW64\msvcrt.dll	216
0x3fc9b620	\Windows\SysWOW64\advapi32.dll	216
0x3fc9d1b0	\Windows\System32\en-US\upnphost.dll.mui	216
0x3fc9de20	\Windows\AppPatch\pcamain.sdb	216
0x3fca5a30	\Endpoint	216
0x3fca5c80	\ProgramData\Microsoft\Windows Defender\Scans\mpcache-533FB7FA2417DD66822F9B153124F76B59358624.bin.E6	216
0x3fca5dd0	\ProgramData\Microsoft\Windows Defender\Scans\mpcache-533FB7FA2417DD66822F9B153124F76B59358624.bin.7E	216
0x3fca5f20	\Users\Analyst\Music	216
0x3fca8c50	\Endpoint	216
0x3fca8f20	\Windows	216
0x3fcaadc0	\$Directory	216
0x3fcabdd0	\Windows\SysWOW64\imageres.dll	216
0x3fcad290	\Windows\System32\blackbox.dll	216
0x3fcaf370	\$Directory	216
0x3fcb0b60	\ProgramData\Microsoft\Windows Defender\Definition Updates\{B0B04A00-94B2-48C4-B9FC-A962CB7A1855}\mpasdlta.vdm	216
0x3fcb1dd0	\Windows\SysWOW64\msctf.dll	216
0x3fcb1f20	\Windows\Fonts\comic.ttf	216
0x3fcb2500	\$Directory	216
0x3fcb8d50	\$Directory	216
0x3fcbb350	\Windows\SysWOW64\api-ms-win-downlevel-shlwapi-l2-1-0.dll	216
0x3fcbbdc0	\Users\Public\Pictures\desktop.ini	216
0x3fcbd9c0	\$Directory	216
0x3fcbdb70	\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\00010015.dir	216
0x3fcc17a0	\$Directory	216
0x3fcd6a30	\Endpoint	216
0x3fcd8070	\Program Files\Windows Media Player\en-US\wmpnetwk.exe.mui	216
0x3fcd8760	\Program Files\Windows Defender\MpClient.dll	216
0x3fcd8970	\ProgramData\Microsoft\Windows\DRM\drmstore.hds	216
0x3fcd8b80	\Program Files\Windows Defender\MpSvc.dll	216
0x3fcd9290	\Windows\System32	216
0x3fcd9830	\Windows\System32\wmdrmdev.dll	216
0x3fcdab90	\Endpoint	216
0x3fcdb3e0	\Windows\SysWOW64\usp10.dll	216
0x3fce1b30	\Windows\Temp\2343.WNCRYTcal\Microsoft\Windows\Explorer\thumbcache_sr.db	216
0x3fce2070	\Windows\SysWOW64\StructuredQuery.dll	216
0x3fce54d0	\Windows\SysWOW64\nlaapi.dll	216
0x3fce6b60	\ProgramData\ggzstcat367\tasksche.exe	216
0x3fcec2b0	\Windows\SysWOW64\api-ms-win-downlevel-shlwapi-l1-1-0.dll	216
0x3fcec4d0	\Windows\System32	216
0x3fcec8f0	\$Directory	216
0x3fcecb00	\ProgramData\Microsoft\Windows Defender\Support\MPLog-07132009-221054.log	216
0x3fcee830	\Windows\SysWOW64\api-ms-win-downlevel-normaliz-l1-1-0.dll	216
0x3fceea40	\Windows\System32\sppwinob.dll	216
0x3fceec50	\Windows\SysWOW64\RpcRtRemote.dll	216
0x3fceee60	\Windows\SysWOW64\api-ms-win-downlevel-shlwapi-l1-1-0.dll	216
0x3fcef1a0	\$Directory	216
0x3fcf4c10	\Windows\System32\mmsys.cpl	216
0x3fcf7320	\Endpoint	216
0x3fcf7970	\Windows\System32\winevt\Logs\Microsoft-Windows-Diagnostics-Performance%4Operational.evtx	216
0x3fcfc9e0	\Windows\ServiceProfiles\LocalService\AppData\Local\Microsoft\Windows\WindowsUpdate.log	216
0x3fcfdae0	\Endpoint	216
0x3fd095e0	\Windows\Fonts\daunpenh.ttf	216
0x3fd14cd0	\$Directory	216
0x3fd19b70	\AsyncConnectHlp	216
0x3fd1b370	\Endpoint	216
0x3fd1e750	\Endpoint	216
0x3fd1e9e0	\Endpoint	216
0x3fd20cd0	\Windows\SysWOW64\sechost.dll	216
0x3fd23310	\Windows\ServiceProfiles\NetworkService\AppData\Local\Microsoft\Windows Media Player NSS\3.0\Icon Files	216
0x3fd2b5d0	\Endpoint	216
0x3fd2c070	\Windows\System32\wmpmde.dll	216
0x3fd2f730	\$ConvertToNonresident	216
0x3fd2fd90	\Windows\System32\ipconfig.exe	216
0x3fd32070	\$Directory	216
0x3fd37a10	\Windows\System32\msdmo.dll	216
0x3fd38f20	\Windows\System32\config\systemprofile\AppData\Roaming\Microsoft\SystemCertificates\My	216
0x3fd3a4b0	\Windows\SysWOW64\en-US\shell32.dll.mui	216
0x3fd3a930	\Users\Analyst\Desktop\REMA-Tools\x64dbg\release\x32	216
0x3fd3d070	\ProgramData\ggzstcat367\TaskData\Tor\libssp-0.dll	216
0x3fd3f2c0	\Windows\Fonts\meiryo.ttc	216
0x3fd46210	\Program Files\Windows Defender\MpRTP.dll	216
0x3fd4a070	\Endpoint	216
0x3fd4a220	\Endpoint	216
0x3fd4a8a0	\Endpoint	216
0x3fd4ac40	\Endpoint	216
0x3fd50070	\Endpoint	216
0x3fd55070	\Windows\System32\cabinet.dll	216
0x3fd59c80	\Windows\System32\wuapi.dll	216
0x3fd59dd0	\Windows\System32\ssdpsrv.dll	216
0x3fd59f20	\Windows\System32\wscsvc.dll	216
0x3fd5f520	\Windows\System32\WinSATAPI.dll	216
0x3fd61b00	\Endpoint	216
0x3fd64550	\$Directory	216
0x3fd687a0	\Windows\SysWOW64\api-ms-win-downlevel-user32-l1-1-0.dll	216
0x3fd69120	\Windows\System32\upnphost.dll	216
0x3fd69400	\Windows\System32\msxml3r.dll	216
0x3fd6b4a0	\Windows\SysWOW64\msvcp60.dll	216
0x3fd6b900	\$Directory	216
0x3fd6e250	\$Directory	216
